TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud
64487,2023-11-20 03:50:35.848285,4517.4,609,refund,Houston,0
64488,2024-09-11 00:04:35.848290,3467.99,612,refund,Dallas,0
64489,2024-02-02 03:36:35.848295,371.55,371,refund,Houston,0
64490,2024-07-14 17:15:35.848301,1027.57,118,refund,Phoenix,0
64491,2024-10-03 11:59:35.848306,4119.62,335,refund,Phoenix,0
64492,2024-03-18 05:51:35.848312,3718.77,664,purchase,New York,0
64493,2024-07-25 07:27:35.848318,3441.65,790,refund,San Antonio,0
64494,2024-01-19 07:47:35.848324,3848.74,954,refund,Los Angeles,0
64495,2024-06-05 11:45:35.848330,1899.37,381,purchase,San Diego,0
64496,2023-12-06 10:37:35.848336,3668.89,235,purchase,San Antonio,0
64497,2024-04-12 20:31:35.848342,644.72,257,refund,Philadelphia,0
64498,2024-03-07 07:16:35.848347,493.24,245,purchase,New York,0
64499,2024-10-11 10:27:35.848353,4708.0,618,purchase,New York,0
64500,2023-12-07 06:59:35.848359,4908.52,682,purchase,New York,0
64501,2024-03-11 11:31:35.848364,526.1,568,purchase,San Diego,0
64502,2024-03-20 12:12:35.848370,1669.72,898,refund,San Antonio,0
64503,2023-10-26 16:42:35.848375,4418.71,499,purchase,Los Angeles,0
64504,2024-08-20 14:05:35.848381,4096.97,117,refund,Los Angeles,0
64505,2024-09-24 19:50:35.848386,2480.03,36,purchase,Los Angeles,0
64506,2023-11-01 18:06:35.848392,4568.79,801,refund,San Diego,0
64507,2024-07-07 04:57:35.848398,2703.42,655,purchase,Los Angeles,0
64508,2024-07-21 15:24:35.848403,4112.13,273,purchase,Phoenix,0
64509,2024-01-29 23:19:35.848409,2532.64,398,refund,Dallas,0
64510,2024-02-08 04:38:35.848415,49.15,148,purchase,Dallas,0
64511,2024-07-08 23:40:35.848420,1897.03,618,refund,San Diego,0
64512,2024-02-22 09:32:35.848426,4658.82,806,purchase,Philadelphia,0
64513,2023-11-28 16:43:35.848431,3700.78,184,refund,Philadelphia,0
64514,2024-03-27 09:31:35.848437,4319.22,193,refund,Phoenix,0
64515,2024-05-27 18:42:35.848443,610.71,381,refund,Phoenix,0
64516,2024-02-20 12:02:35.848448,1328.77,825,purchase,Phoenix,0
64517,2024-06-08 06:44:35.848454,3459.43,577,purchase,San Antonio,0
64518,2024-06-15 05:41:35.848459,3886.94,478,purchase,San Antonio,0
64519,2024-06-06 03:38:35.848465,7.11,914,purchase,Houston,0
64520,2024-05-24 22:03:35.848469,3065.03,463,refund,San Jose,0
64521,2024-07-03 17:36:35.848473,500.23,896,refund,Phoenix,0
64522,2024-04-24 20:25:35.848476,2130.72,879,purchase,Los Angeles,0
64523,2024-06-14 10:09:35.848480,958.74,785,refund,Phoenix,0
64524,2024-06-06 06:40:35.848484,30.01,153,purchase,New York,0
64525,2024-09-26 03:39:35.848487,544.93,145,refund,San Diego,0
64526,2024-02-03 16:09:35.848491,3496.89,276,refund,New York,0
64527,2023-11-28 13:14:35.848494,2792.36,686,refund,New York,0
64528,2023-12-01 07:43:35.848497,2191.01,61,refund,Dallas,0
64529,2024-09-19 06:51:35.848500,3834.82,566,purchase,Los Angeles,0
64530,2024-03-13 22:13:35.848504,1387.53,984,refund,Phoenix,0
64531,2024-08-05 08:45:35.848507,4423.06,227,purchase,Dallas,0
64532,2024-02-20 07:10:35.848510,582.8,883,refund,Phoenix,0
64533,2024-03-09 18:16:35.848513,3540.81,407,purchase,Los Angeles,0
64534,2024-06-24 03:28:35.848517,4110.62,407,purchase,San Antonio,0
64535,2024-01-12 07:11:35.848520,3872.74,856,purchase,San Antonio,0
64536,2024-07-20 12:08:35.848524,2410.21,483,purchase,Dallas,0
64537,2024-07-09 17:43:35.848527,1221.43,374,refund,San Diego,0
64538,2024-03-12 04:17:35.848530,1209.92,106,purchase,San Jose,0
64539,2024-05-04 08:03:35.848534,1683.57,905,refund,Los Angeles,1
64540,2024-06-19 05:47:35.848537,4223.31,410,refund,San Jose,0
64541,2024-03-17 18:07:35.848540,930.4,614,refund,Houston,0
64542,2024-08-09 21:19:35.848543,1820.95,529,purchase,Dallas,0
64543,2023-11-16 22:13:35.848547,2985.21,733,refund,San Jose,0
64544,2023-10-22 16:26:35.848550,3383.21,599,refund,San Jose,0
64545,2024-10-04 20:15:35.848553,4037.97,262,refund,Chicago,0
64546,2024-10-06 15:36:35.848557,4597.2,345,refund,Chicago,0
64547,2024-02-03 06:13:35.848560,4572.54,489,purchase,Houston,0
64548,2024-10-14 13:39:35.848563,4168.88,215,purchase,San Antonio,0
64549,2024-04-08 22:13:35.848567,2650.83,582,refund,Philadelphia,0
64550,2024-10-17 11:46:35.848570,1327.87,221,purchase,Dallas,0
64551,2024-09-03 11:37:35.848573,372.28,736,refund,Phoenix,0
64552,2024-07-11 17:25:35.848576,4690.91,553,purchase,San Antonio,0
64553,2024-03-10 10:23:35.848580,1858.27,956,refund,Houston,0
64554,2024-04-20 11:52:35.848583,4062.76,952,purchase,Chicago,0
64555,2023-11-04 10:41:35.848586,1858.09,859,refund,San Jose,0
64556,2024-03-21 21:46:35.848590,2517.84,396,refund,San Antonio,0
64557,2023-11-27 15:00:35.848593,3038.91,672,purchase,Chicago,0
64558,2024-02-25 08:16:35.848596,4431.62,68,refund,Phoenix,0
64559,2024-07-31 21:59:35.848600,4809.73,213,purchase,Philadelphia,0
64560,2024-08-16 09:58:35.848603,3548.09,66,purchase,Phoenix,0
64561,2024-09-01 03:33:35.848606,1867.18,513,purchase,Dallas,0
64562,2024-01-18 02:26:35.848609,1761.33,754,purchase,Chicago,0
64563,2024-04-14 23:52:35.848613,4458.82,472,refund,Houston,0
64564,2024-08-31 09:56:35.848617,523.82,430,purchase,San Jose,0
64565,2024-05-16 22:49:35.848620,4510.42,113,purchase,Chicago,0
64566,2024-10-03 15:53:35.848623,1600.97,802,refund,San Antonio,0
64567,2024-10-08 04:05:35.848626,4777.56,342,purchase,Houston,0
64568,2023-11-30 20:36:35.848630,4408.22,809,refund,Phoenix,0
64569,2024-09-17 19:35:35.848633,3050.11,595,refund,San Jose,0
64570,2024-03-23 14:46:35.848637,838.83,432,refund,Philadelphia,0
64571,2024-08-04 18:44:35.848640,157.68,908,refund,Houston,0
64572,2024-06-25 21:15:35.848643,1453.15,528,purchase,Dallas,0
64573,2023-12-20 11:14:35.848646,2920.37,950,purchase,Dallas,0
64574,2024-04-08 07:23:35.848650,1370.54,292,purchase,Chicago,0
64575,2024-10-20 21:47:35.848653,3753.16,173,refund,San Antonio,0
64576,2024-01-04 21:03:35.848656,1604.31,91,refund,Dallas,0
64577,2024-08-26 23:35:35.848660,2522.48,861,purchase,Houston,0
64578,2024-03-03 01:36:35.848663,1810.64,584,purchase,San Jose,0
64579,2024-05-02 01:03:35.848666,368.37,538,purchase,Houston,0
64580,2024-06-18 23:57:35.848669,4087.54,203,purchase,San Diego,0
64581,2024-07-30 00:09:35.848673,3870.48,577,purchase,Philadelphia,0
64582,2024-02-27 06:28:35.848676,3085.91,745,purchase,New York,0
64583,2024-09-10 14:55:35.848679,134.76,25,purchase,San Antonio,0
64584,2024-07-20 13:39:35.848682,2194.81,617,refund,Philadelphia,0
64585,2023-11-16 01:10:35.848686,2444.88,614,purchase,San Antonio,0
64586,2023-10-23 00:58:35.848689,911.47,468,purchase,Los Angeles,0
64587,2024-03-10 18:46:35.848692,4218.28,450,refund,San Antonio,0
64588,2024-08-21 18:34:35.848696,3110.14,813,refund,San Jose,0
64589,2024-03-02 05:15:35.848699,1253.78,326,purchase,Phoenix,0
64590,2024-02-20 17:30:35.848702,1923.69,762,purchase,New York,0
64591,2024-10-18 10:07:35.848705,1434.48,218,refund,Chicago,0
64592,2024-08-02 19:05:35.848709,2659.92,182,purchase,New York,0
64593,2024-09-26 22:21:35.848712,2907.68,39,refund,Chicago,0
64594,2024-07-07 07:29:35.848715,2057.53,316,refund,Philadelphia,0
64595,2024-04-10 05:54:35.848719,1242.26,936,refund,Houston,0
64596,2024-01-13 23:06:35.848722,439.99,217,purchase,Phoenix,0
64597,2024-03-17 22:22:35.848725,4816.93,363,purchase,Phoenix,0
64598,2024-06-06 04:08:35.848729,2951.13,430,refund,Houston,0
64599,2024-01-22 12:55:35.848732,1612.65,59,purchase,Phoenix,0
64600,2024-07-26 09:04:35.848735,4247.31,956,purchase,Chicago,0
64601,2024-09-20 04:59:35.848739,2233.74,457,refund,New York,0
64602,2024-10-05 00:24:35.848742,4909.94,860,purchase,Dallas,0
64603,2024-06-24 01:14:35.848745,331.4,348,refund,Los Angeles,0
64604,2023-11-22 16:28:35.848748,1222.18,490,purchase,Phoenix,0
64605,2024-05-21 07:49:35.848752,2310.08,13,refund,San Antonio,0
64606,2024-09-17 15:57:35.848755,2257.63,257,refund,New York,0
64607,2023-12-25 08:26:35.848758,4646.86,813,purchase,San Diego,0
64608,2024-07-05 10:35:35.848762,1110.62,323,refund,New York,0
64609,2023-11-24 12:24:35.848765,3321.66,805,refund,Houston,0
64610,2024-03-02 16:22:35.848768,3109.15,744,purchase,New York,0
64611,2024-06-11 14:38:35.848772,1625.1,812,refund,Los Angeles,0
64612,2024-06-25 12:30:35.848775,4654.78,80,purchase,Chicago,0
64613,2024-03-05 07:58:35.848778,4998.31,580,refund,San Jose,0
64614,2023-10-23 12:50:35.848782,4102.71,835,purchase,Chicago,0
64615,2024-07-22 23:50:35.848786,1351.85,787,purchase,San Jose,0
64616,2024-06-22 12:24:35.848789,217.79,380,refund,Los Angeles,0
64617,2024-03-25 00:43:35.848792,3927.54,912,refund,Houston,0
64618,2023-11-16 17:19:35.848795,4204.35,419,purchase,Houston,0
64619,2024-09-27 10:08:35.848799,1703.31,68,purchase,San Jose,0
64620,2024-03-03 08:03:35.848802,3315.07,447,purchase,Dallas,0
64621,2024-04-11 16:59:35.848805,203.56,221,purchase,San Antonio,0
64622,2024-10-17 01:45:35.848809,1561.32,878,purchase,Los Angeles,0
64623,2024-03-04 21:03:35.848812,1286.79,125,purchase,Houston,0
64624,2024-07-16 20:17:35.848825,4055.69,448,refund,San Jose,0
64625,2024-09-21 15:45:35.848829,2029.67,199,refund,San Jose,0
64626,2024-05-23 01:21:35.848832,1932.05,241,refund,Dallas,0
64627,2024-07-29 12:24:35.848835,3275.21,470,refund,San Antonio,0
64628,2023-11-20 05:00:35.848839,3412.71,15,refund,Phoenix,0
64629,2024-01-07 08:58:35.848842,1055.91,424,purchase,Dallas,0
64630,2024-05-24 07:28:35.848846,4135.77,511,refund,Dallas,0
64631,2024-10-13 15:46:35.848849,3643.8,252,purchase,San Jose,0
64632,2024-04-18 12:03:35.848852,960.05,809,refund,Philadelphia,0
64633,2024-04-19 11:38:35.848856,2188.86,10,refund,San Jose,0
64634,2024-05-02 05:43:35.848859,2060.22,211,refund,Phoenix,0
64635,2024-10-15 20:08:35.848863,1670.68,663,refund,Philadelphia,0
64636,2024-06-14 06:38:35.848866,2669.54,651,refund,San Jose,0
64637,2024-06-27 10:11:35.848869,4133.5,144,purchase,Phoenix,0
64638,2024-04-11 06:38:35.848873,2049.86,862,purchase,San Antonio,0
64639,2023-12-03 00:18:35.848876,1539.39,577,purchase,New York,0
64640,2024-10-19 19:24:35.848879,973.85,994,refund,Los Angeles,0
64641,2024-09-15 16:12:35.848883,2172.49,164,purchase,New York,0
64642,2024-01-18 12:51:35.848886,2850.21,762,refund,San Jose,0
64643,2024-06-09 06:49:35.848889,2959.77,508,refund,Houston,0
64644,2024-09-14 21:52:35.848892,3529.1,172,purchase,San Antonio,0
64645,2024-08-22 10:59:35.848896,2969.22,665,refund,Philadelphia,0
64646,2024-09-13 13:29:35.848899,1706.23,862,purchase,San Jose,0
64647,2024-03-04 05:35:35.848902,323.04,239,refund,Philadelphia,0
64648,2024-04-08 07:48:35.848905,1906.9,411,purchase,Phoenix,0
64649,2024-04-22 16:42:35.848909,2583.25,634,purchase,San Diego,0
64650,2024-08-09 13:23:35.848912,953.11,992,purchase,Los Angeles,0
64651,2024-06-17 12:53:35.848915,4394.6,532,purchase,Houston,0
64652,2024-04-09 19:49:35.848919,1906.97,101,refund,Phoenix,0
64653,2024-03-10 15:44:35.848922,1406.39,367,purchase,San Diego,0
64654,2023-11-24 19:35:35.848925,170.15,127,refund,Philadelphia,0
64655,2024-05-30 08:10:35.848928,921.73,329,purchase,San Diego,0
64656,2024-01-01 18:16:35.848932,2584.76,905,refund,Chicago,0
64657,2024-09-13 02:38:35.848935,2128.64,333,purchase,New York,0
64658,2024-03-15 01:29:35.848939,2733.16,168,refund,San Jose,0
64659,2023-11-19 01:29:35.848942,2600.29,39,refund,New York,0
64660,2023-11-09 22:08:35.848945,4446.41,919,refund,Phoenix,0
64661,2024-06-10 09:27:35.848949,4836.81,627,purchase,Dallas,0
64662,2024-04-27 22:25:35.848952,3262.12,674,purchase,Houston,0
64663,2023-10-26 05:33:35.848957,1490.24,434,refund,Houston,0
64664,2024-07-29 06:31:35.848961,1235.47,269,purchase,San Diego,0
64665,2023-12-06 01:07:35.848964,329.82,48,refund,San Jose,0
64666,2024-02-18 14:31:35.848967,96.82,175,purchase,Los Angeles,0
64667,2024-10-05 08:05:35.848971,120.02,820,purchase,Dallas,0
64668,2023-11-30 11:51:35.848974,3049.91,549,refund,Phoenix,0
64669,2024-08-20 22:48:35.848977,450.42,434,purchase,Houston,0
64670,2024-05-15 18:53:35.848981,1039.29,515,refund,San Antonio,0
64671,2024-06-29 17:19:35.848984,1560.46,358,refund,Houston,0
64672,2024-04-29 21:08:35.848987,2476.06,717,refund,Phoenix,0
64673,2023-11-15 14:36:35.848990,3516.5,44,refund,Houston,0
64674,2023-12-14 23:43:35.848994,1382.86,657,refund,San Jose,0
64675,2024-02-05 20:14:35.848997,390.52,929,purchase,New York,0
64676,2024-06-08 16:09:35.849001,1309.02,994,refund,Philadelphia,0
64677,2024-03-24 19:38:35.849004,1199.33,929,refund,San Antonio,0
64678,2024-09-21 12:35:35.849007,2343.27,31,purchase,San Antonio,0
64679,2023-12-31 02:39:35.849010,665.2,168,refund,San Antonio,0
64680,2024-10-18 15:55:35.849014,380.97,949,refund,Houston,0
64681,2023-12-19 04:25:35.849017,1238.77,565,purchase,San Diego,0
64682,2024-10-14 16:57:35.849020,2567.98,865,refund,San Antonio,0
64683,2023-11-12 17:34:35.849024,3158.51,751,refund,Houston,0
64684,2024-06-01 17:20:35.849027,1609.83,436,refund,San Diego,0
64685,2024-04-17 19:23:35.849030,2469.42,461,purchase,Philadelphia,0
64686,2023-11-17 23:10:35.849034,69.21,742,refund,San Antonio,0
64687,2024-07-06 06:26:35.849037,267.29,779,purchase,Dallas,0
64688,2024-02-16 04:43:35.849041,699.53,584,purchase,Houston,0
64689,2024-02-25 02:54:35.849045,1198.31,936,purchase,Dallas,0
64690,2024-01-16 19:02:35.849048,2385.96,778,refund,San Diego,0
64691,2024-01-16 21:51:35.849052,864.8,469,refund,Houston,0
64692,2024-05-30 21:47:35.849055,2709.52,869,purchase,Chicago,0
64693,2024-05-07 21:42:35.849058,698.31,98,refund,New York,0
64694,2024-03-24 13:47:35.849061,227.77,217,purchase,Houston,0
64695,2024-05-17 18:41:35.849065,3090.67,434,refund,San Antonio,0
64696,2023-11-01 06:46:35.849068,675.95,730,purchase,Dallas,0
64697,2023-12-21 09:45:35.849071,1759.88,553,refund,New York,0
64698,2024-04-17 13:27:35.849075,4529.05,107,refund,San Antonio,0
64699,2024-08-02 01:44:35.849078,86.83,466,refund,San Antonio,0
64700,2024-03-15 00:07:35.849081,4620.97,28,purchase,San Jose,1
64701,2023-12-14 11:04:35.849084,4882.22,692,refund,San Jose,0
64702,2024-04-17 05:51:35.849088,2485.17,751,purchase,Philadelphia,0
64703,2023-12-22 07:33:35.849091,4181.69,458,refund,Phoenix,0
64704,2024-05-12 07:26:35.849094,2548.46,888,refund,San Diego,0
64705,2023-12-06 01:49:35.849098,1468.98,753,purchase,San Diego,0
64706,2024-05-09 16:01:35.849101,2928.98,447,purchase,Dallas,0
64707,2024-06-24 14:14:35.849104,1887.9,216,refund,Philadelphia,0
64708,2024-05-15 18:04:35.849108,1382.95,592,refund,Philadelphia,0
64709,2023-12-13 04:04:35.849111,2832.62,580,refund,San Jose,0
64710,2024-03-23 04:42:35.849114,2497.04,728,purchase,San Jose,0
64711,2024-08-20 05:48:35.849118,2714.57,212,purchase,San Diego,0
64712,2023-12-22 21:07:35.849121,4535.69,618,purchase,San Jose,0
64713,2024-09-10 03:54:35.849124,3627.14,594,purchase,Dallas,0
64714,2024-09-14 05:01:35.849128,1646.24,670,purchase,New York,0
64715,2024-06-09 18:20:35.849131,3763.75,194,purchase,Houston,0
64716,2024-04-23 03:56:35.849134,4633.93,115,refund,Los Angeles,0
64717,2024-01-28 14:25:35.849138,585.87,24,refund,Dallas,0
64718,2024-03-04 17:51:35.849141,250.71,440,purchase,Phoenix,0
64719,2024-05-30 18:56:35.849145,263.43,150,purchase,Philadelphia,0
64720,2024-08-09 07:25:35.849148,2918.04,70,refund,San Diego,0
64721,2024-06-21 14:53:35.849151,1826.27,870,purchase,San Antonio,0
64722,2024-03-05 11:12:35.849155,1240.25,400,refund,Dallas,0
64723,2024-07-19 02:43:35.849158,660.01,699,purchase,San Jose,0
64724,2024-09-28 13:20:35.849161,3263.06,249,purchase,Phoenix,0
64725,2024-08-09 01:48:35.849164,2845.86,382,refund,San Jose,0
64726,2024-04-05 07:05:35.849168,2988.88,944,refund,Los Angeles,0
64727,2024-08-30 07:14:35.849171,2573.2,807,purchase,Chicago,0
64728,2024-04-03 10:43:35.849174,4495.8,45,purchase,Dallas,0
64729,2024-04-08 12:49:35.849178,4917.45,948,purchase,Houston,0
64730,2023-12-27 03:52:35.849181,2093.44,834,purchase,San Antonio,0
64731,2023-12-18 16:29:35.849184,1144.68,271,refund,Philadelphia,0
64732,2024-09-25 10:26:35.849188,1276.07,923,purchase,San Jose,0
64733,2023-11-02 09:12:35.849191,2776.25,996,purchase,Chicago,0
64734,2024-08-17 07:24:35.849197,3642.76,69,refund,Chicago,0
64735,2024-08-11 13:22:35.849203,29.72,390,refund,Houston,0
64736,2024-03-02 02:38:35.849209,2075.65,583,purchase,Chicago,0
64737,2024-01-15 06:16:35.849215,1897.84,498,refund,San Jose,0
64738,2024-02-16 23:28:35.849221,227.34,282,refund,Houston,0
64739,2024-07-27 16:06:35.849227,3122.7,605,refund,Dallas,0
64740,2024-09-09 14:00:35.849233,3580.37,747,purchase,Houston,0
64741,2024-09-22 18:55:35.849239,4233.07,152,refund,San Jose,0
64742,2024-04-19 06:07:35.849245,2103.59,56,purchase,Phoenix,0
64743,2024-03-11 13:54:35.849251,4231.89,219,refund,San Jose,0
64744,2023-12-21 22:48:35.849256,2743.78,858,refund,Chicago,0
64745,2023-12-14 17:02:35.849262,3276.01,84,refund,San Jose,0
64746,2024-04-19 22:57:35.849268,4418.93,656,refund,Philadelphia,0
64747,2024-01-16 21:19:35.849274,2017.62,635,purchase,San Jose,0
64748,2024-01-04 16:14:35.849278,2218.35,562,refund,Dallas,0
64749,2024-01-04 15:24:35.849282,204.94,860,purchase,Dallas,0
64750,2024-02-15 23:13:35.849285,1024.1,709,refund,New York,0
64751,2023-10-22 20:17:35.849288,198.44,27,refund,New York,0
64752,2024-06-22 18:07:35.849292,3944.6,839,refund,San Antonio,0
64753,2024-07-25 16:15:35.849295,2068.78,259,purchase,Houston,0
64754,2024-08-26 15:06:35.849298,4160.01,625,refund,Philadelphia,0
64755,2024-01-10 11:53:35.849302,1473.53,407,refund,Houston,0
64756,2024-01-20 11:48:35.849305,965.09,863,purchase,San Diego,0
64757,2024-08-16 14:16:35.849308,254.79,320,purchase,Dallas,0
64758,2024-09-27 00:02:35.849312,2565.03,187,refund,Chicago,0
64759,2024-01-28 15:45:35.849315,1845.44,898,refund,New York,0
64760,2024-03-06 06:31:35.849318,1804.01,510,purchase,Los Angeles,0
64761,2024-03-05 20:47:35.849321,1894.93,689,refund,Dallas,0
64762,2024-06-10 10:51:35.849325,852.46,842,purchase,Dallas,0
64763,2024-03-17 17:19:35.849328,3565.72,481,purchase,New York,0
64764,2024-08-03 22:14:35.849332,283.81,215,refund,San Antonio,0
64765,2023-12-16 04:05:35.849335,272.57,436,refund,Dallas,0
64766,2024-09-10 01:44:35.849338,3554.01,620,refund,Dallas,0
64767,2024-04-28 02:22:35.849342,3658.17,530,refund,New York,0
64768,2024-09-02 15:18:35.849345,433.98,681,refund,San Jose,0
64769,2024-04-10 00:50:35.849348,1287.83,835,refund,San Diego,0
64770,2023-11-20 10:29:35.849352,1038.44,366,refund,San Diego,0
64771,2024-02-01 12:38:35.849355,2619.26,388,refund,Phoenix,0
64772,2024-03-31 22:04:35.849358,3177.65,185,refund,San Diego,0
64773,2024-09-17 13:33:35.849362,2131.54,186,purchase,New York,0
64774,2024-03-17 04:16:35.849365,4239.61,643,refund,Dallas,0
64775,2024-04-20 20:19:35.849368,3595.36,415,refund,Chicago,0
64776,2023-12-22 04:57:35.849371,557.29,365,purchase,New York,0
64777,2024-07-09 03:58:35.849375,3998.66,800,refund,Philadelphia,0
64778,2023-11-13 11:11:35.849378,4023.02,248,purchase,San Antonio,0
64779,2024-09-01 00:09:35.849381,4729.45,558,refund,San Jose,0
64780,2023-11-15 01:34:35.849385,935.96,797,refund,San Diego,0
64781,2024-02-02 23:43:35.849388,649.69,740,refund,Philadelphia,0
64782,2024-01-16 18:54:35.849391,1089.18,990,refund,Houston,0
64783,2024-07-29 10:16:35.849395,533.51,217,refund,Dallas,0
64784,2024-10-10 10:33:35.849398,2765.26,19,purchase,San Antonio,0
64785,2024-04-05 21:15:35.849401,3192.05,64,refund,San Diego,0
64786,2023-11-07 03:50:35.849405,2197.03,65,purchase,Chicago,0
64787,2024-02-05 12:11:35.849410,741.21,829,refund,Dallas,0
64788,2024-07-30 23:25:35.849416,2075.36,858,refund,San Antonio,0
64789,2024-05-28 23:50:35.849422,851.38,18,purchase,Los Angeles,0
64790,2024-04-09 03:19:35.849428,3856.32,107,purchase,San Antonio,0
64791,2024-08-20 04:56:35.849433,1528.0,82,purchase,New York,0
64792,2024-09-22 23:31:35.849439,916.5,529,purchase,Philadelphia,0
64793,2024-09-16 17:48:35.849445,1761.12,575,refund,San Jose,0
64794,2024-10-10 12:03:35.849450,1215.73,810,purchase,Philadelphia,0
64795,2024-08-18 00:01:35.849456,4413.91,25,refund,Philadelphia,0
64796,2024-05-21 15:36:35.849462,3221.42,389,purchase,Dallas,0
64797,2023-11-21 09:59:35.849467,4798.17,569,refund,Chicago,0
64798,2024-03-10 00:54:35.849472,3131.51,874,refund,Chicago,0
64799,2024-07-09 11:39:35.849478,157.03,692,refund,Houston,0
64800,2024-10-13 02:05:35.849484,1186.68,326,purchase,Dallas,0
64801,2024-08-22 11:59:35.849489,3440.33,45,purchase,Los Angeles,0
64802,2024-04-10 03:02:35.849495,2176.09,223,refund,San Jose,0
64803,2024-06-06 00:23:35.849501,461.73,918,purchase,Dallas,0
64804,2024-01-19 18:41:35.849507,2743.63,252,refund,San Jose,1
64805,2023-10-26 13:22:35.849513,3446.93,189,refund,San Diego,0
64806,2024-02-01 20:51:35.849518,2210.3,430,refund,Dallas,0
64807,2024-05-17 19:25:35.849524,3786.68,558,refund,San Diego,0
64808,2024-08-28 13:19:35.849530,2971.81,911,purchase,Dallas,0
